id,title,genres,imdb_id,year
91414,Arthur Christmas,Animation|Children|Comedy|Drama,1430607,2011
91470,Violet & Daisy,Action|Drama,1634136,2011
91483,Bullet to the Head,Action|Crime|Film-Noir,1308729,2012
91485,"Expendables 2, The",Action|Adventure,1764651,2012
91488,"Snowman, The",Animation|Children|Musical,84701,1982
91500,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller,1392170,2012
91529,"Dark Knight Rises, The",Action|Adventure|Crime|IMAX,1345836,2012
91535,"Bourne Legacy, The",Action|Adventure|Drama|Thriller|IMAX,1194173,2012
91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,1515091,2011
91571,Coriolanus,Drama|Thriller,1372686,2011
91622,Young Adult,Comedy|Drama,1625346,2011
91628,New Year's Eve,Comedy|Romance,1598822,2011
91630,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX,1229238,2011
91653,We Bought a Zoo,Comedy|Drama,1389137,2011
91658,"Girl with the Dragon Tattoo, The",Drama|Thriller,1568346,2011
91660,"Darkest Hour, The",Action|Horror|Sci-Fi|Thriller,1093357,2011
91666,Last Holiday,Comedy|Drama|Romance,42665,1950
91671,Alvin and the Chipmunks: Chipwrecked,Animation|Comedy,1615918,2011
91688,Salvation Boulevard,Comedy|Thriller,1251743,2011
91690,Friends with Kids,Comedy,1720616,2011
91784,Girl Walks Into a Bar,Comedy|Drama|Fantasy,1682246,2011
91842,Contraband,Action|Crime|Drama|Thriller,1524137,2012
91860,"Way South, The (De weg naar het zuiden)",Documentary,83318,1981
91869,Being Elmo: A Puppeteer's Journey,Documentary,1787660,2011
91873,Joyful Noise,Comedy|Musical,1710396,2012
91890,"Iron Lady, The",Drama,1007029,2011
91935,Albatross,Drama,1541149,2011
91947,"Revenant, The",Comedy|Horror,1336006,2009
91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX,1496025,2012
91976,"Grey, The",Action|Drama,1601913,2012
91978,Man on a Ledge,Crime|Thriller,1568338,2012
91981,Sacrifice (Zhao shi gu er),Drama,1726738,2010
92008,Haywire,Action|Thriller,1506999,2011
92046,Contact High,Comedy,780002,2009
92048,"Whistleblower, The",Drama|Thriller,896872,2010
92094,Einstein and Eddington,Drama,995036,2008
92192,Apollo 18,Horror|Sci-Fi|Thriller,1772240,2011
92198,Seeking Justice,Action|Drama|Thriller,1214962,2011
92234,Red Tails,Action|Adventure|Drama|War,485985,2012
92243,"Flowers of War, The (Jin líng shí san chai)",Drama|War,1410063,2011
92259,Intouchables,Comedy|Drama,1675434,2011
92264,One for the Money,Action|Comedy|Crime,1598828,2012
92309,"Innkeepers, The",Horror|Thriller,1594562,2011
92348,Puss in Boots (Nagagutsu o haita neko),Adventure|Animation|Children|Comedy|Fantasy|Romance,64714,1969
92391,Grave Encounters,Horror,1703199,2011
92420,Chronicle,Action|Sci-Fi|Thriller,1706593,2012
92422,"Woman in Black, The",Drama|Horror|Thriller,1596365,2012
92427,Woman in Love (Rubbeldiekatz),Comedy,1802810,2011
92439,"Art of Getting By, The",Drama|Romance,1645080,2011
92475,All Watched Over by Machines of Loving Grace,Documentary,1955162,2011
92494,Dylan Moran: Monster,Comedy|Documentary,439553,2004
92507,Safe House,Action|Crime|Mystery|Thriller,1599348,2012
92509,"Vow, The",Drama|Romance,1606389,2012
92535,Louis C.K.: Live at the Beacon Theater,Comedy,2112999,2011
92637,Pitfall (Otoshiana),Crime|Drama|Fantasy,203612,1962
92643,Monsieur Lazhar,Children|Comedy|Drama,2011971,2011
92665,"For a Good Time, Call...",Comedy|Drama|Romance,1996264,2012
92674,Janie Jones,Drama|Musical,1509130,2010
92681,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Sci-Fi|IMAX,1397514,2012
92694,Perfect Sense,Drama|Romance|Sci-Fi,1439572,2011
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki),Children|Fantasy,249131,2001
92760,"Atomic Brain, The",Horror|Sci-Fi,57859,1963
92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,1071875,2012
92954,Prayers for Bobby,Drama,1073510,2009
93006,"Very Potter Musical, A",Comedy|Musical,2033193,2009
93008,"Very Potter Sequel, A",Comedy|Musical,2040264,2010
93022,Miss Nobody,Comedy|Crime,1129427,2010
93040,"Civil War, The",Documentary|War,98769,1990
93114,Ro.Go.Pa.G.,Comedy|Drama,56171,1963
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage)",Comedy,1805297,2010
93139,Mega Shark vs. Crocosaurus,Action|Adventure|Horror,1705773,2010
93193,Red Hill,Crime|Thriller|Western,1530983,2010
93208,Mickey's The Prince and the Pauper,Animation|Children,100409,1990
93242,Gone,Drama|Thriller,1838544,2012
93270,Project X,Comedy,1636826,2012
93272,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX,1482459,2012
93287,"Big Year, The",Comedy,1053810,2011
93297,Act of Valor,Action|Thriller|War,1591479,2012
93320,Trailer Park Boys,Comedy|Crime,383678,1999
93326,This Means War,Action|Comedy|Romance,1596350,2012
93363,John Carter,Action|Adventure|Sci-Fi|IMAX,401729,2012
93443,Goon,Comedy|Drama,1456635,2011
93502,"Ledge, The",Drama|Thriller,1535970,2011
93510,21 Jump Street,Action|Comedy|Crime,1232829,2012
93512,"Jeff, Who Lives at Home",Comedy|Drama,1588334,2012
93563,Lockout,Action|Sci-Fi|Thriller,1592525,2012
93598,"Snowtown (Snowtown Murders, The)",Crime|Drama|Thriller,1680114,2011
93610,Space Battleship Yamato,Action|Adventure|Drama,1477109,2010
93721,Jiro Dreams of Sushi,Documentary,1772925,2011
93723,Damsels in Distress,Comedy|Romance,1667307,2011
93740,Salmon Fishing in the Yemen,Comedy|Drama|Romance,1441952,2011
93766,Wrath of the Titans,Action|Adventure|Fantasy|IMAX,1646987,2012
93790,Detachment,Drama,1683526,2011
93805,Iron Sky,Action|Comedy|Sci-Fi,1034314,2012
93819,Absentia,Horror,1610996,2011
93831,American Reunion (American Pie 4),Comedy,1605630,2012
93838,The Raid: Redemption,Action|Crime,1899353,2011
93840,"Cabin in the Woods, The",Comedy|Horror|Sci-Fi|Thriller,1259521,2012
93855,God Bless America,Comedy|Drama,1912398,2011
93980,"Three Stooges, The",Comedy,383010,2012
93982,"Raven, The",Mystery|Thriller,1486192,2012
93988,North & South,Drama|Romance,417349,2004
94011,"Big Bang, The",Action|Thriller,1307873,2011
94015,Mirror Mirror,Adventure|Comedy|Fantasy,1667353,2012
94018,Battleship,Action|Sci-Fi|Thriller|IMAX,1440129,2012
94070,"Best Exotic Marigold Hotel, The",Comedy|Drama,1412386,2011
94122,Comic-Con Episode IV: A Fan's Hope,Documentary,1605782,2011
94130,Bully,Documentary,1682181,2011
94150,Hysteria,Comedy|Romance,1435513,2011
94160,Dante's Inferno: An Animated Epic,Action|Animation|Fantasy,1401113,2010
94262,"Atomic Submarine, The",Sci-Fi|Thriller,52587,1959
94266,"Five-Year Engagement, The",Comedy|Romance,1195478,2012
94323,Think Like a Man,Comedy,1621045,2012
94325,"Lucky One, The",Drama,1327194,2012
94405,Safe,Action|Crime|Thriller,1656190,2012
94478,Dark Shadows,Comedy|Horror|IMAX,1077368,2012
94494,96 Minutes,Drama|Thriller,1641385,2011
94503,"Decoy Bride, The",Comedy|Romance,1657299,2011
94661,Rocket Singh: Salesman of the Year,Comedy|Drama,1434447,2009
94677,"Dictator, The",Comedy,1645170,2012
94735,Walking with Monsters,Documentary,490048,2005
94777,Men in Black III (M.III.B.) (M.I.B.³),Action|Comedy|Sci-Fi|IMAX,1409024,2012
94780,Snow White and the Huntsman,Action|Adventure|Drama,1735898,2012
94799,Sound of My Voice,Drama|Mystery|Sci-Fi,1748207,2011
94810,Eva,Drama|Fantasy|Sci-Fi,1298554,2011
94833,"Pirates! Band of Misfits, The",Adventure|Animation|Children|Comedy,1430626,2012
94864,Prometheus,Action|Horror|Sci-Fi|IMAX,1446714,2012
94867,"Pact, The",Horror|Mystery|Thriller,2040560,2012
94896,Bernie,Comedy|Crime|Drama,1704573,2011
94919,Inhale,Drama|Thriller,1196340,2010
94931,Take This Waltz,Drama|Romance,1592281,2011
94953,Wanderlust,Comedy,1655460,2012
94959,Moonrise Kingdom,Comedy|Drama|Romance,1748122,2012
94985,Get the Gringo,Action|Crime|Drama|Thriller,1567609,2012
95004,Superman/Doomsday,Action|Animation,934706,2007
95067,"Thousand Words, A",Comedy|Drama,763831,2012
95088,Safety Not Guaranteed,Comedy|Drama,1862079,2012
95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX,1277953,2012
95135,Your Sister's Sister,Comedy|Drama,1742336,2011
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu),Action|Adventure|Animation|Children,142251,1986
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),Action|Adventure|Animation|Children,142249,1987
95149,Superman/Batman: Public Enemies,Action|Animation|Fantasy,1398941,2009
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken),Action|Adventure|Animation|Children,142248,1988
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),Action|Adventure|Animation|Sci-Fi|Thriller,142240,1990
95167,Brave,Action|Adventure|Animation|Children,1217209,2012
95170,Beauty and the Beast: The Enchanted Christmas,Animation|Children|Fantasy|Musical,118692,1997
95175,Front of the Class,Drama,1292594,2008
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),Action|Adventure|Animation|Sci-Fi,142233,1990
95193,Pocahontas II: Journey to a New World,Adventure|Animation|Children,143808,1998
95199,What to Expect When You're Expecting,Comedy|Drama|Romance,1586265,2012
95201,To Rome with Love,Comedy,1859650,2012
95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,1611224,2012
95218,First Position,Documentary,2008513,2011
95307,Rock of Ages,Comedy|Drama|Musical|IMAX,1336608,2012
95309,Seeking a Friend for the End of the World,Comedy|Drama|Romance,1307068,2012
95311,Presto,Animation|Children|Comedy|Fantasy,1245104,2008
95313,Jack-Jack Attack,Adventure|Animation|Children|Comedy,455565,2005
95377,One Man Band,Animation|Comedy|Musical,479113,2005
95441,Ted,Comedy|Fantasy,1637725,2012
95449,Magic Mike,Drama|Romance,1915581,2012
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),Action|Adventure|Animation,142237,1992
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),Action|Adventure|Animation,1125254,1991
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),Action|Adventure|Animation,142241,1992
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),Action|Adventure|Animation,142242,1993
95508,Cleanskin,Crime|Drama|Thriller,1598873,2012
95510,"Amazing Spider-Man, The",Action|Adventure|Sci-Fi|IMAX,948470,2012
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),Action|Adventure|Animation|Fantasy,142238,1993
95543,Ice Age 4: Continental Drift,Adventure|Animation|Comedy,1667889,2012
95558,Beasts of the Southern Wild,Drama|Fantasy,2125435,2012
95583,Savages,Crime|Drama|Thriller,1615065,2012
95624,"Firm, The",Drama,1313113,2009
95633,Spirit Camp,Horror,1078933,2009
95654,Geri's Game,Animation|Children,131409,1997
95690,Some Guy Who Kills People,Comedy|Thriller,1568341,2011
95717,Treasure Island,Adventure,1820723,2012
95720,"Watch, The",Comedy|Sci-Fi,1298649,2012
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",Children|Musical|Mystery,283851,1995
95744,2 Days in New York,Comedy,1602472,2012
95761,Killer Joe,Crime|Thriller,1726669,2011
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai),Action|Adventure|Animation,285036,1994
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),Action|Adventure|Animation,142234,1994
95796,Anaconda: The Offspring,Action|Horror|Sci-Fi|Thriller,1137996,2008
95839,"Christmas Carol, A",Drama|Fantasy,216621,1999
95843,Goodbye Charlie,Comedy|Fantasy|Romance,58154,1964
95858,For the Birds,Animation|Children|Comedy,248808,2000
95873,Ruby Sparks,Comedy|Fantasy|Romance,1839492,2012
95875,Total Recall,Action|Sci-Fi|Thriller,1386703,2012
95939,"Angels' Share, The",Comedy|Drama,1924394,2012
95949,"Immature, The (Immaturi)",Comedy,1630637,2011
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),Action|Adventure|Animation,142245,1990
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),Action|Adventure|Animation,142247,1993
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),Action|Adventure|Animation,142232,1997
96020,Sidewalls (Medianeras),Drama,1235841,2011
96079,Skyfall,Action|Adventure|Thriller|IMAX,1074638,2012
96084,Hands Over the City (Le mani sulla città),Drama,57286,1963
96110,"Campaign, The",Comedy,1790886,2012
96114,Brake,Crime|Thriller,1990181,2012
96121,Hope Springs,Comedy|Drama,1535438,2012
96150,"Queen of Versailles, The",Documentary,2125666,2012
96281,ParaNorman,Adventure|Animation|Comedy,1623288,2012
96283,Diary of a Wimpy Kid: Dog Days,Children|Comedy,2023453,2012
96373,Broken,Drama,1441940,2012
96411,6 Days to Air: The Making of South Park,Documentary,2076781,2011
96417,Premium Rush,Action|Thriller,1547234,2012
96430,"Odd Life of Timothy Green, The",Comedy|Drama|Fantasy,1462769,2012
96432,Lawless,Crime|Drama,1212450,2012
96448,Piranha 3DD (a.k.a. Piranha DD),Comedy|Horror,1714203,2012
96471,Prime Suspect 3,Crime|Drama|Mystery,106104,1993
96488,Searching for Sugar Man,Documentary,2125608,2012
96518,Prime Suspect 6: The Last Witness,Drama|Thriller,365651,2003
96520,Prime Suspect: The Lost Child,Drama|Mystery,114182,1995
96530,Conception,Comedy|Romance,1619277,2011
96563,Paradise Lost 3: Purgatory,Documentary,2028530,2011
96567,"Words, The",Drama|Romance,1840417,2012
96588,Pitch Perfect,Comedy|Musical,1981677,2012
96606,Samsara,Documentary,770802,2011
96608,Runaway Brain,Animation|Comedy|Sci-Fi,114308,1995
96610,Looper,Action|Crime|Sci-Fi,1276104,2012
96616,That's My Boy,Comedy,1232200,2012
96655,Robot & Frank,Comedy|Drama|Sci-Fi,1990314,2012
96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX,1855325,2012
96726,Lola Versus,Comedy|Romance,1710417,2012
96728,"Master, The",Drama,1560747,2012
96737,Dredd,Action|Sci-Fi,1343727,2012
96811,End of Watch,Crime|Drama|Thriller,1855199,2012
96815,V/H/S,Horror|Thriller,2105044,2012
96821,"Perks of Being a Wallflower, The",Drama|Romance,1659337,2012
96829,"Hunt, The (Jagten)",Drama,2106476,2012
96832,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi,2076220,2012
96861,Taken 2,Action|Crime|Drama|Thriller,1397280,2012
96917,House at the End of the Street,Horror|Thriller,1582507,2012
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),Comedy|Fantasy|Romance,319901,2002
96945,Love Lasts Three Years (L'amour dure trois ans),Comedy|Drama|Romance,1638328,2011
96964,"Tall Man, The",Crime|Drama|Mystery,1658837,2012
96975,LOL,Comedy|Drama|Romance,1592873,2012
97024,Rust and Bone (De rouille et d'os),Drama|Romance,2053425,2012
97168,Marley,Documentary,1183919,2012
97172,Frankenweenie,Animation|Comedy|Horror|IMAX,1142977,2012
97188,Sinister,Horror|Thriller,1922777,2012
97194,"Thing: Terror Takes Shape, The",Documentary,376921,1998
97225,Hotel Transylvania,Animation|Children|Comedy,837562,2012
97230,Side by Side,Documentary,2014338,2012
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),Action|Crime|Mystery,54325,1960
97304,Argo,Drama|Thriller,1024648,2012
97306,Seven Psychopaths,Comedy|Crime,1931533,2012
97328,Liberal Arts,Comedy|Drama,1872818,2012
97470,Catch .44,Action|Drama|Thriller,1886493,2011
97643,[REC]³ 3 Génesis,Horror|Thriller,1649444,2012
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),Adventure|Comedy,1597522,2012
97701,Paranormal Activity 4,Horror|IMAX,2109184,2012
97742,Alex Cross,Action|Crime|Mystery|Thriller,1712170,2012
97752,Cloud Atlas,Drama|Sci-Fi|IMAX,1371111,2012
97757,'Hellboy': The Seeds of Creation,Action|Adventure|Comedy|Documentary|Fantasy,424755,2004
97785,Silent Hill: Revelation 3D,Horror|Mystery|Thriller,938330,2012
97836,Here Comes the Boom,Action|Comedy,1648179,2012
97858,Mental,Comedy|Drama,1655416,2012
97860,Killing Them Softly,Crime|Drama|Thriller,1764234,2012
97866,"Imposter, The",Documentary,1966604,2012
97870,"Sessions, The (Surrogate, The)",Drama,1866249,2012
97904,Smashed,Comedy|Drama,2063781,2012
97913,Wreck-It Ralph,Animation|Comedy,1772341,2012
97921,Silver Linings Playbook,Comedy|Drama,1045658,2012
97923,Flight,Drama,1907668,2012
97936,Anna Karenina,Drama,1781769,2012
97938,Life of Pi,Adventure|Drama|IMAX,454876,2012
97950,"Man with the Iron Fists, The",Action|Adventure|Crime,1258972,2012
97988,"Bay, The",Horror|Sci-Fi|Thriller,1713476,2012
98061,Himizu,Children|Crime|Drama,1900893,2011
98083,Jackass 3.5,Comedy|Documentary,1753968,2011
98122,Indie Game: The Movie,Documentary,1942884,2012
98124,"Batman: The Dark Knight Returns, Part 1",Action|Animation|Sci-Fi,2313197,2012
98154,Lincoln,Drama|War,443272,2012
98160,Nature Calls,Comedy,1493157,2012
98175,Vamps,Comedy|Horror|Romance,1545106,2012
98203,"Twilight Saga: Breaking Dawn - Part 2, The",Adventure|Drama|Fantasy|Romance|IMAX,1673434,2012
98230,10 Years,Comedy|Drama|Romance,1715873,2011
98239,Red Dawn,Action|War,1234719,2012
98243,Rise of the Guardians,Adventure|Animation|Children|Fantasy|IMAX,1446192,2012
98279,"Fantastic Fear of Everything, A",Comedy,2006040,2012
98296,Deadfall,Crime|Drama|Thriller,1667310,2012
98361,Byzantium,Drama|Fantasy|Thriller,1531901,2012
98491,Paperman,Animation|Comedy|Romance,2388725,2012
98499,"Fearless Hyena, The (Xiao quan guai zhao)",Action|Comedy,79315,1979
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),Action|Comedy,80623,1980
98585,Hitchcock,Drama,975645,2012
98604,From Up on Poppy Hill (Kokuriko-zaka kara),Animation|Drama|Romance,1798188,2011
98607,Redline,Action|Animation|Sci-Fi,1483797,2009
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),Action|Comedy|Crime,86605,1983
98633,My Lucky Stars (Fuk sing go jiu),Action|Comedy,89177,1985
98697,"Money Money Money (L'aventure, c'est l'aventure)",Adventure|Comedy,66798,1972
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",Animation|Comedy,1979172,2012
98809,"Hobbit: An Unexpected Journey, The",Adventure|Fantasy|IMAX,903624,2012
98836,Hyde Park on Hudson,Comedy|Drama,1477855,2012
98908,How to Make Love to a Woman,Comedy|Romance,1241017,2010
98961,Zero Dark Thirty,Action|Drama|Thriller,1790885,2012
99005,Fire with Fire,Action|Crime|Drama,1925431,2012
99007,Warm Bodies,Comedy|Horror|Romance,1588173,2013
99030,Wrong,Comedy|Drama,1901040,2012
99087,Playing for Keeps,Comedy|Romance,1540128,2012
99106,"Guilt Trip, The",Comedy,1694020,2012
99112,Jack Reacher,Action|Crime|Thriller,790724,2012
99114,Django Unchained,Action|Drama|Western,1853728,2012
99117,This Is 40,Drama,1758830,2012
99122,I Bought a Vampire Motorcycle,Comedy|Horror,97550,1990
99130,Ice Cream Man,Comedy|Horror,113376,1995
99145,"Impossible, The (Imposible, Lo)",Drama|Thriller,1649419,2012
99149,"Misérables, Les",Drama|Musical|Romance|IMAX,1707386,2012
99191,Campfire Tales,Horror,115813,1997
99415,Parental Guidance,Comedy,1047540,2012
99437,John Dies at the End,Comedy|Fantasy|Horror,1783732,2012
99532,"Misérables, Les",Drama|Romance,230534,2000
99574,Promised Land,Drama,2091473,2012
99636,English Vinglish,Comedy|Drama,2181931,2012
99638,Fish Story (Fisshu sutôrî),Comedy,1244666,2009
99721,Texas Chainsaw 3D,Horror|Mystery|Thriller,1572315,2013
99728,Gangster Squad,Action|Crime|Drama,1321870,2013
99750,"Iceman, The",Crime|Drama|Thriller,1491044,2012
99764,It's Such a Beautiful Day,Animation|Comedy|Drama|Fantasy|Sci-Fi,2396224,2012
99813,"Batman: The Dark Knight Returns, Part 2",Action|Animation,2166834,2013
99846,Everything or Nothing: The Untold Story of 007,Documentary,2366308,2012
99853,Codependent Lesbian Space Alien Seeks Same,Comedy|Romance|Sci-Fi,1762248,2011
99910,"Last Stand, The",Action|Crime|Thriller,1549920,2013
99917,Upstream Color,Romance|Sci-Fi|Thriller,2084989,2013
99992,Shadow Dancer,Crime|Drama|Thriller,1770734,2012
100044,Human Planet,Documentary,1806234,2011
100068,Comme un chef,Comedy,1911553,2012
100083,Movie 43,Comedy,1333125,2013
100106,"Pervert's Guide to Ideology, The",Documentary,2152198,2012
100159,Sightseers,Comedy,2023690,2012
100163,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX,1428538,2013
100194,Jim Jefferies: Fully Functional (EPIX),Comedy,2274356,2012
100226,Why Stop Now,Comedy|Drama,1853643,2012
100277,Tabu,Drama|Romance,2153963,2012
100302,Upside Down,Drama|Romance|Sci-Fi,1374992,2012
100304,"Liability, The",Action|Thriller,2081437,2012
100306,Angst ,Drama|Horror,165623,1983
100326,Stand Up Guys,Comedy|Crime,1389096,2012
100383,Side Effects,Crime|Drama|Mystery|Thriller,2053463,2013
100390,Identity Thief,Comedy|Crime,2024432,2013
100397,"ABCs of Death, The",Horror,1935896,2012
100487,Beautiful Creatures,Drama|Fantasy|Romance,1559547,2013
100498,"Good Day to Die Hard, A",Action|Crime|Thriller|IMAX,1606378,2013
100507,21 and Over,Comedy,1711425,2013
100527,Safe Haven,Drama|Mystery|Romance,1702439,2013
100553,Frozen Planet,Documentary,2092588,2011
100556,"Act of Killing, The",Documentary,2375605,2012
100579,Universal Soldier: Day of Reckoning,Action|Sci-Fi|Thriller,1659343,2012
100611,Escape from Planet Earth,Adventure|Animation|Comedy|Sci-Fi,765446,2013
100714,Before Midnight,Drama|Romance,2209418,2013
100737,Snitch,Action|Drama|Thriller,882977,2013
100810,Dark Skies,Horror|Sci-Fi|Thriller,2387433,2013
100843,Oh Boy (A Coffee in Berlin),Comedy|Drama,1954701,2012
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),Adventure|Comedy|Fantasy|Romance|IMAX,2017561,2013
100906,Maniac Cop 2,Action|Horror|Thriller,100107,1990
101025,Jack the Giant Slayer,Adventure|Fantasy|IMAX,1351685,2013
101070,Wadjda,Drama,2258858,2012
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",Comedy,1663636,2010
101074,"Legend of Sleepy Hollow, The",Animation|Comedy|Horror|Musical,51850,1949
101076,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,1583421,2013
101088,Stoker,Drama|Mystery|Thriller,1682180,2013
101112,Oz the Great and Powerful,Action|Adventure|Fantasy|IMAX,1623205,2013
101142,"Croods, The",Adventure|Animation|Comedy,481499,2013
101283,"Incredible Burt Wonderstone, The",Comedy,790628,2013
101360,"Call, The",Drama|Thriller,1911644,2013
101362,Olympus Has Fallen,Action|Thriller,2302755,2013
101415,"First Time, The",Comedy|Drama|Romance,1763303,2012
101423,Mezzo Forte,Action|Animation|Comedy,427531,1998
101525,"Place Beyond the Pines, The",Crime|Drama,1817273,2012
101529,"Brass Teapot, The",Comedy|Fantasy|Thriller,1935902,2012
101531,Phil Spector,Drama,1745862,2013
101577,"Host, The",Action|Adventure|Romance,1517260,2013
101612,Admission,Comedy|Romance,1814621,2013
101739,Evil Dead,Horror,1288558,2013
101741,Trance,Crime|Thriller,1924429,2013
101765,"Perfect Plan, A (Plan parfait, Un)",Adventure|Comedy|Romance,1986843,2012
101864,Oblivion,Action|Adventure|Sci-Fi|IMAX,1483013,2013
101884,Dark Tide,Adventure|Drama|Thriller,1507563,2012
101895,42,Drama,453562,2013
101962,Wolf Children (Okami kodomo no ame to yuki),Animation|Fantasy,2140203,2012
101973,Disconnect,Drama|Thriller,1433811,2012
102007,"Invincible Iron Man, The",Animation,903135,2007
102025,Yongary: Monster from the Deep,Children|Horror|Sci-Fi,61549,1967
102033,Pain & Gain,Action|Comedy|Crime,1980209,2013
102058,Hulk Vs.,Animation,1325753,2009
102066,Resolution,Horror|Thriller,1977895,2012
102070,Grabbers,Comedy|Horror|Sci-Fi,1525366,2012
102084,Justice League: Doom,Action|Animation|Fantasy,2027128,2012
102088,"Grandmaster, The (Yi dai zong shi)",Action|Drama|IMAX,1462900,2013
102123,This Is the End,Action|Comedy,1245492,2013
102125,Iron Man 3,Action|Sci-Fi|Thriller|IMAX,1300854,2013
102165,"English Teacher, The",Comedy|Drama,2055765,2013
102194,Mud,Adventure|Crime|Drama,1935179,2012
102217,Bill Hicks: Revelations,Comedy,152183,1993
102278,Pawn,Crime|Thriller,1551630,2013
102338,Shaolin Temple (Shao Lin si),Action|Adventure|Drama,75202,1976
102378,Syrup,Comedy|Drama,762138,2013
102407,"Great Gatsby, The",Drama,1343092,2013
102445,Star Trek Into Darkness,Action|Adventure|Sci-Fi|IMAX,1408101,2013
102481,"Internship, The",Comedy,2234155,2013
102590,Darkon,Documentary|Fantasy,462246,2006
102602,Mimino,Comedy,76391,1977
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),Adventure|Comedy,70233,1973
102684,Only God Forgives,Drama|Thriller,1602613,2013
102686,"Hangover Part III, The",Comedy,1951261,2013
102716,"Fast & Furious 6 (Fast and the Furious 6, The)",Action|Crime|Thriller|IMAX,1905041,2013
102720,Epic,Adventure|Animation|Fantasy,848537,2013
102735,Captain America,Action|Drama,78937,1979
102742,Tie Xi Qu: West of the Tracks (Tiexi qu),Documentary,389448,2003
102747,"Rink, The",Comedy,7264,1916
102749,Captain America II: Death Too Soon,Action|Crime,78938,1979
102760,Down Terrace,Comedy|Crime|Drama,1489167,2009
102800,Frances Ha,Comedy|Drama,2347569,2012
102802,"Lords of Salem, The",Horror|Thriller,1731697,2012
102819,Behind the Candelabra,Drama,1291580,2013
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,Documentary,262240,2000
102852,With Great Power: The Stan Lee Story,Documentary,1091863,2012
102880,After Earth,Action|Adventure|Sci-Fi|IMAX,1815862,2013
102903,Now You See Me,Crime|Mystery|Thriller,1670345,2013
102984,Inhuman Resources (Redd Inc.),Horror|Thriller,1857842,2012
102993,"Way, Way Back, The",Comedy|Drama,1727388,2013
